Lyon|4.85,45.75,213|2015-03-15T12:04:00Z|Rain|+15.0|996.9|79.0                                      |
Toulouse|1.44,43.6,150|2031-11-07T12:16:53Z|Sunny|+13.0|1034.7|74.0                                 |
Paris|2.35,48.85,35|2045-08-30T05:06:45Z|Sunny|+19.0|1022.0|63.0                                    |
San Fransisco|-122.42,37.77,16|2049-08-20T02:19:07Z|Sunny|+18.2|1023.6|49.0                         |
Montreal|-73.59,45.51,35|2024-07-21T16:54:30Z|Sunny|+8.5|995.6|34.0                                 |
Darwin|130.84,-12.46,37|2025-08-20T01:01:42Z|Sunny|+25.1|998.3|26.0                                 |
Tignes|6.92,45.5,3747|2036-08-23T21:46:44Z|Rain|+11.5|1003.0|83.0                                   |
Sydney|151.21,-33.87,19|2012-11-09T13:24:18Z|Rain|+18.8|1002.0|79.0                                 |
Juneau|-134.42,58.3,17|2020-08-30T20:54:37Z|Sunny|+0.4|1002.7|74.0                                  |
Marseille|5.38,43.3,12|2034-08-30T23:06:01Z|Sunny|+15.8|1025.8|70.0                                 |
Lyon|4.85,45.75,213|2026-10-05T09:10:47Z|Rain|+14.5|1011.8|76.0                                     |
Toulouse|1.44,43.6,150|2025-06-09T03:07:08Z|Sunny|+24.9|1035.6|56.0                                 |
Paris|2.35,48.85,35|2039-01-10T23:47:27Z|Rain|+10.1|1023.0|74.0                                     |
San Fransisco|-122.42,37.77,16|2038-03-31T20:02:23Z|Sunny|+6.6|1040.1|57.0                          |
Montreal|-73.59,45.51,35|2021-09-17T22:45:15Z|Sunny|+18.4|1039.7|99                                 |
Darwin|130.84,-12.46,37|2031-05-18T04:07:11Z|Sunny|+28.7|1019.5|11.0                                |
Tignes|6.92,45.5,3747|2032-10-26T14:14:37Z|Sunny|+9.7|1038.3|72.0                                   |
Sydney|151.21,-33.87,19|2020-05-01T12:33:47Z|Sunny|+7.8|991.9|57.0                                  |
Juneau|-134.42,58.3,17|2048-06-11T05:47:34Z|Snow|-3.0|1003.8|91.0                                   |
Marseille|5.38,43.3,12|2043-12-19T15:44:52Z|Snow|+4.4|993.1|89.0                                    |
Lyon|4.85,45.75,213|2031-06-30T15:48:50Z|Sunny|+19.8|1011.8|44.0                                    |
Toulouse|1.44,43.6,150|2035-04-20T18:40:43Z|Rain|+8.4|997.9|76.0                                    |
Paris|2.35,48.85,35|2021-04-24T19:43:44Z|Sunny|+21.1|1037.3|79.0                                    |
San Fransisco|-122.42,37.77,16|2014-08-09T06:46:16Z|Rain|+22.3|1010.6|86.0                          |
Montreal|-73.59,45.51,35|2045-11-24T07:45:35Z|Sunny|+4.8|1008.8|68.0                                |
Darwin|130.84,-12.46,37|2012-12-30T00:59:23Z|Sunny|+40.3|1008.2|43.0                                |
Tignes|6.92,45.5,3747|2026-05-28T22:58:43Z|Rain|+8.7|990.1|66.0                                     |
Sydney|151.21,-33.87,19|2027-10-18T02:31:42Z|Rain|+18.1|1018.3|74.0                                 |
Juneau|-134.42,58.3,17|2024-04-24T21:35:50Z|Sunny|+4.5|1019.6|65.0                                  |
Marseille|5.38,43.3,12|2040-09-20T19:38:30Z|Sunny|+17.4|1024.9|49.0                                 |
Lyon|4.85,45.75,213|2015-02-04T07:15:39Z|Sunny|+8.0|1021.1|60.0                                     |
Toulouse|1.44,43.6,150|2024-11-21T16:21:12Z|Sunny|+17.9|1011.3|77.0                                 |
Paris|2.35,48.85,35|2049-10-20T13:39:43Z|Rain|+14.3|1021.6|77.0                                     |
San Fransisco|-122.42,37.77,16|2008-03-15T20:02:27Z|Rain|+16.5|991.2|83.0                           |
Montreal|-73.59,45.51,35|2012-09-21T10:05:58Z|Sunny|+14.0|1027.5|68.0                               |
Darwin|130.84,-12.46,37|2024-01-02T22:49:12Z|Sunny|+31.0|1024.1|13.0                                |
Tignes|6.92,45.5,3747|2046-04-28T02:02:54Z|Rain|+15.7|994.8|79.0                                    |
Sydney|151.21,-33.87,19|2045-12-29T06:48:10Z|Sunny|+25.0|983.3|62.0                                 |
Juneau|-134.42,58.3,17|2010-06-20T17:06:18Z|Sunny|-0.9|1010.6|69.0                                  |
Marseille|5.38,43.3,12|2049-07-25T05:58:27Z|Rain|+14.5|971.7|65.0                                   |
Lyon|4.85,45.75,213|2039-05-07T11:44:00Z|Rain|+4.3|1035.6|95.0                                      |
Toulouse|1.44,43.6,150|2008-10-29T16:54:03Z|Sunny|+14.3|1017.5|66.0                                 |
Paris|2.35,48.85,35|2011-06-08T11:58:47Z|Rain|+22.4|1001.9|80.0                                     |
San Fransisco|-122.42,37.77,16|2034-03-16T02:34:34Z|Sunny|+9.6|1029.7|67.0                          |
Montreal|-73.59,45.51,35|2012-10-30T14:40:47Z|Sunny|+4.2|983.7|50.0                                 |
Darwin|130.84,-12.46,37|2045-12-24T10:03:25Z|Sunny|+27.1|1020.8|18.0                                |
Tignes|6.92,45.5,3747|2020-11-28T15:01:40Z|Sunny|+14.1|1024.5|99                                    |
Sydney|151.21,-33.87,19|2041-05-20T20:42:23Z|Rain|+5.9|992.9|80.0                                   |
Juneau|-134.42,58.3,17|2023-08-13T05:17:39Z|Rain|+5.8|1011.0|69.0                                   |
Marseille|5.38,43.3,12|2017-01-23T20:12:28Z|Sunny|+16.2|1048.8|62.0                                 |
Lyon|4.85,45.75,213|2037-04-21T07:45:25Z|Sunny|+15.6|1020.4|53.0                                    |
Toulouse|1.44,43.6,150|2011-01-28T22:01:27Z|Sunny|+4.8|1000.7|76.0                                  |
Paris|2.35,48.85,35|2010-04-01T23:04:39Z|Sunny|+12.4|1017.4|64.0                                    |
San Fransisco|-122.42,37.77,16|2008-10-19T18:14:43Z|Rain|+6.8|1004.7|69.0                           |
Montreal|-73.59,45.51,35|2024-06-18T02:22:24Z|Sunny|+19.1|1019.3|72.0                               |
Darwin|130.84,-12.46,37|2033-01-30T08:10:46Z|Sunny|+38.7|1013.9|14.0                                |
Tignes|6.92,45.5,3747|2002-09-09T11:38:51Z|Sunny|+23.5|1028.3|88.0                                  |
Sydney|151.21,-33.87,19|2046-05-31T02:43:08Z|Sunny|+15.2|1016.3|68.0                                |
Juneau|-134.42,58.3,17|2006-01-25T17:31:46Z|Sunny|+5.8|1014.1|71.0                                  |
Marseille|5.38,43.3,12|2023-12-06T08:56:09Z|Rain|+11.0|1019.9|81.0                                  |
Lyon|4.85,45.75,213|2003-02-05T07:41:37Z|Rain|+10.5|1024.8|78.0                                     |
Toulouse|1.44,43.6,150|2030-03-01T21:49:07Z|Rain|+22.1|1006.3|80.0                                  |
Paris|2.35,48.85,35|2028-02-15T20:28:48Z|Sunny|+5.8|1006.8|61.0                                     |
San Fransisco|-122.42,37.77,16|2001-03-21T06:39:51Z|Sunny|+18.1|1025.0|72.0                         |
Montreal|-73.59,45.51,35|2023-05-07T06:59:40Z|Sunny|+11.3|1054.3|67.0                               |
Darwin|130.84,-12.46,37|2044-02-07T18:45:08Z|Sunny|+32.9|1017.3|21.0                                |
Tignes|6.92,45.5,3747|2032-01-07T14:25:35Z|Sunny|+8.2|1026.2|46.0                                   |
Sydney|151.21,-33.87,19|2019-04-10T06:40:11Z|Sunny|+24.0|995.6|62.0                                 |
Juneau|-134.42,58.3,17|2047-06-17T14:47:46Z|Sunny|+0.3|1018.1|77.0                                  |
Marseille|5.38,43.3,12|2040-07-13T04:05:13Z|Sunny|+14.2|1001.5|52.0                                 |
Lyon|4.85,45.75,213|2002-08-30T16:56:18Z|Rain|+15.5|1004.0|77.0                                     |
Toulouse|1.44,43.6,150|2010-05-05T18:55:00Z|Sunny|+17.5|1031.4|50.0                                 |
Paris|2.35,48.85,35|2033-05-23T00:28:29Z|Rain|+12.4|1012.6|71.0                                     |
San Fransisco|-122.42,37.77,16|2042-05-27T22:41:33Z|Rain|+5.0|1008.4|76.0                           |
Montreal|-73.59,45.51,35|2010-04-01T07:34:15Z|Rain|+0.2|1000.2|91.0                                 |
Darwin|130.84,-12.46,37|2026-12-28T11:37:42Z|Sunny|+31.7|1039.3|7.0                                 |
Tignes|6.92,45.5,3747|2011-10-13T22:14:10Z|Rain|+16.6|1014.3|92.0                                   |
Sydney|151.21,-33.87,19|2009-08-27T06:53:01Z|Sunny|+14.3|1021.3|81.0                                |
Juneau|-134.42,58.3,17|2039-03-10T22:31:12Z|Rain|+6.7|1005.1|84.0                                   |
Marseille|5.38,43.3,12|2009-09-09T03:54:33Z|Sunny|+18.0|1024.9|68.0                                 |
Lyon|4.85,45.75,213|2024-03-29T15:25:36Z|Sunny|+11.2|1004.8|69.0                                    |
Toulouse|1.44,43.6,150|2035-07-25T13:36:03Z|Rain|+19.4|990.4|78.0                                   |
Paris|2.35,48.85,35|2032-10-10T22:43:47Z|Sunny|+6.7|1035.8|47.0                                     |
San Fransisco|-122.42,37.77,16|2003-04-23T19:53:35Z|Sunny|+10.8|1031.6|54.0                         |
Montreal|-73.59,45.51,35|2044-03-25T06:39:10Z|Sunny|+7.1|1044.2|81.0                                |
Darwin|130.84,-12.46,37|2001-03-25T20:25:32Z|Sunny|+34.2|1022.7|23.0                                |
Tignes|6.92,45.5,3747|2022-06-21T16:15:28Z|Sunny|+18.0|1035.8|72.0                                  |
Sydney|151.21,-33.87,19|2048-07-04T15:07:16Z|Sunny|+15.6|1023.4|90.0                                |
Juneau|-134.42,58.3,17|2041-08-08T06:20:01Z|Sunny|+3.3|1028.5|76.0                                  |
Marseille|5.38,43.3,12|2036-02-26T11:42:43Z|Sunny|+12.3|1065.4|65.0                                 |
Lyon|4.85,45.75,213|2047-10-19T04:50:26Z|Sunny|+2.7|1003.6|72.0                                     |
Toulouse|1.44,43.6,150|2016-01-07T08:24:17Z|Rain|+14.5|1010.3|73.0                                  |
Paris|2.35,48.85,35|2009-03-05T09:54:28Z|Sunny|+17.1|1013.5|51.0                                    |
San Fransisco|-122.42,37.77,16|2045-04-17T16:08:21Z|Rain|+10.7|1017.1|74.0                          |
Montreal|-73.59,45.51,35|2048-07-14T20:55:02Z|Sunny|+13.0|1010.2|70.0                               |
Darwin|130.84,-12.46,37|2048-05-29T22:52:09Z|Sunny|+12.6|1012.0|20.0                                |
Tignes|6.92,45.5,3747|2009-09-08T22:09:12Z|Sunny|+22.2|1008.7|55.0                                  |
Sydney|151.21,-33.87,19|2021-01-10T01:18:48Z|Sunny|+11.9|1005.8|80.0                                |
Juneau|-134.42,58.3,17|2012-11-11T23:33:09Z|Rain|+1.0|1011.7|82.0                                   |
Marseille|5.38,43.3,12|2030-08-01T20:52:28Z|Rain|+25.9|978.2|75.0                                   |
Lyon|4.85,45.75,213|2006-06-11T18:35:21Z|Sunny|+13.5|1013.6|69.0                                    |
Toulouse|1.44,43.6,150|2038-02-09T11:37:31Z|Rain|+11.7|1007.5|76.0                                  |
Paris|2.35,48.85,35|2038-03-19T19:42:39Z|Sunny|+10.0|1015.9|84.0                                    |
San Fransisco|-122.42,37.77,16|2018-03-08T19:03:50Z|Rain|+12.2|1000.0|82.0                          |
Montreal|-73.59,45.51,35|2008-01-07T14:47:41Z|Sunny|+7.7|981.6|71.0                                 |
Darwin|130.84,-12.46,37|2027-04-09T16:18:19Z|Sunny|+31.9|1015.8|13.0                                |
Tignes|6.92,45.5,3747|2033-06-09T12:18:56Z|Rain|+29.0|1008.6|71.0                                   |
Sydney|151.21,-33.87,19|2043-08-06T16:44:48Z|Rain|+12.1|989.1|74.0                                  |
Juneau|-134.42,58.3,17|2005-04-16T01:12:09Z|Snow|-4.3|1009.7|89.0                                   |
Marseille|5.38,43.3,12|2043-06-29T18:12:09Z|Sunny|+19.9|1008.1|75.0                                 |
Lyon|4.85,45.75,213|2023-07-05T09:39:00Z|Rain|+9.7|971.6|80.0                                       |
Toulouse|1.44,43.6,150|2035-04-19T10:04:18Z|Rain|+12.1|1020.9|86.0                                  |
Paris|2.35,48.85,35|2035-11-27T06:45:47Z|Rain|+16.4|995.6|68.0                                      |
San Fransisco|-122.42,37.77,16|2036-05-10T08:06:37Z|Rain|+13.2|1012.3|74.0                          |
Montreal|-73.59,45.51,35|2004-09-21T12:58:24Z|Sunny|+11.7|1037.4|63.0                               |
Darwin|130.84,-12.46,37|2002-05-22T05:13:54Z|Sunny|+20.8|994.8|25.0                                 |
Tignes|6.92,45.5,3747|2002-12-21T16:58:25Z|Sunny|+16.1|999.1|96.0                                   |
Sydney|151.21,-33.87,19|2011-06-16T14:34:33Z|Sunny|+7.8|1031.8|48.0                                 |
Juneau|-134.42,58.3,17|2008-10-28T07:07:18Z|Snow|+2.2|1018.5|91.0                                   |
Marseille|5.38,43.3,12|2040-08-14T16:57:26Z|Sunny|+24.2|1038.9|59.0                                 |
Lyon|4.85,45.75,213|2000-12-30T05:29:47Z|Rain|+15.7|1010.1|96.0                                     |
Toulouse|1.44,43.6,150|2025-08-29T08:46:27Z|Sunny|+21.0|1020.9|60.0                                 |
Paris|2.35,48.85,35|2027-07-11T23:11:31Z|Sunny|+20.1|1003.2|60.0                                    |
San Fransisco|-122.42,37.77,16|2002-04-26T01:32:28Z|Sunny|+14.1|1010.0|60.0                         |
Montreal|-73.59,45.51,35|2003-03-19T12:06:35Z|Sunny|+6.4|1022.0|64.0                                |
Darwin|130.84,-12.46,37|2006-04-15T20:57:31Z|Sunny|+38.1|1009.2|27.0                                |
Tignes|6.92,45.5,3747|2034-12-23T01:01:05Z|Sunny|+13.0|1023.4|63.0                                  |
Sydney|151.21,-33.87,19|2008-09-18T23:14:04Z|Rain|+7.9|1031.3|88.0                                  |
Juneau|-134.42,58.3,17|2034-09-17T12:43:48Z|Sunny|+7.9|1015.6|65.0                                  |
Marseille|5.38,43.3,12|2013-02-20T14:54:20Z|Rain|+12.6|993.9|71.0                                   |
Lyon|4.85,45.75,213|2014-04-15T10:23:17Z|Rain|+10.1|1001.2|83.0                                     |
Toulouse|1.44,43.6,150|2023-06-09T00:58:42Z|Sunny|+22.4|1002.1|53.0                                 |
Paris|2.35,48.85,35|2033-02-25T07:38:54Z|Rain|+12.8|996.7|92.0                                      |
San Fransisco|-122.42,37.77,16|2040-11-22T16:08:58Z|Rain|+10.5|1011.5|76.0                          |
Montreal|-73.59,45.51,35|2024-05-22T13:43:17Z|Rain|+1.6|1003.2|83.0                                 |
Darwin|130.84,-12.46,37|2018-05-08T23:37:01Z|Sunny|+20.7|1001.9|27.0                                |
Tignes|6.92,45.5,3747|2048-04-05T08:03:59Z|Rain|+13.8|994.7|75.0                                    |
Sydney|151.21,-33.87,19|2031-02-21T08:07:28Z|Sunny|+19.8|1015.3|42.0                                |
Juneau|-134.42,58.3,17|2044-09-15T01:29:04Z|Rain|+9.5|1003.9|72.0                                   |
Marseille|5.38,43.3,12|2033-01-09T14:19:45Z|Sunny|+15.3|997.3|66.0                                  |
Lyon|4.85,45.75,213|2007-11-13T11:29:41Z|Sunny|+15.1|1021.1|31.0                                    |
Toulouse|1.44,43.6,150|2030-12-14T10:31:46Z|Sunny|+17.6|987.5|54.0                                  |
Paris|2.35,48.85,35|2023-03-31T10:14:50Z|Sunny|+8.4|1021.1|47.0                                     |
San Fransisco|-122.42,37.77,16|2031-07-26T11:28:45Z|Sunny|+17.6|1013.2|71.0                         |
Montreal|-73.59,45.51,35|2009-05-28T15:32:33Z|Rain|+5.7|1028.0|82.0                                 |
Darwin|130.84,-12.46,37|2012-10-14T18:22:40Z|Sunny|+22.9|980.7|13.0                                 |
Tignes|6.92,45.5,3747|2015-05-11T06:04:38Z|Snow|+4.5|999.2|93.0                                     |
Sydney|151.21,-33.87,19|2039-09-28T20:22:20Z|Rain|+5.7|1002.2|77.0                                  |
Juneau|-134.42,58.3,17|2013-01-14T01:45:21Z|Snow|+1.2|1024.8|91.0                                   |
Marseille|5.38,43.3,12|2033-12-28T15:56:52Z|Sunny|+12.0|1039.0|97.0                                 |
Lyon|4.85,45.75,213|2029-03-30T20:46:00Z|Rain|+8.5|975.8|72.0                                       |
Toulouse|1.44,43.6,150|2033-05-18T02:46:49Z|Sunny|+10.6|1017.3|74.0                                 |
Paris|2.35,48.85,35|2012-11-29T06:54:32Z|Rain|+11.2|979.3|79.0                                      |
San Fransisco|-122.42,37.77,16|2037-12-18T09:53:19Z|Sunny|+11.5|1018.5|54.0                         |
Montreal|-73.59,45.51,35|2036-03-17T16:17:35Z|Sunny|+10.9|1015.9|73.0                               |
Darwin|130.84,-12.46,37|2021-03-02T11:31:26Z|Sunny|+29.9|1030.9|21.0                                |
Tignes|6.92,45.5,3747|2008-08-23T15:58:56Z|Sunny|+22.2|1026.3|93.0                                  |
Sydney|151.21,-33.87,19|2044-05-15T07:20:22Z|Sunny|+8.5|1022.3|54.0                                 |
Juneau|-134.42,58.3,17|2024-03-27T22:17:23Z|Rain|+7.4|986.0|64.0                                    |
Marseille|5.38,43.3,12|2005-05-23T00:56:46Z|Rain|+15.6|1003.5|75.0                                  |
Lyon|4.85,45.75,213|2025-03-06T23:06:13Z|Sunny|+11.5|1022.1|70.0                                    |
Toulouse|1.44,43.6,150|2049-11-19T14:02:25Z|Sunny|+13.0|1003.3|75.0                                 |
Paris|2.35,48.85,35|2047-11-30T03:08:48Z|Rain|+16.0|1018.9|81.0                                     |
San Fransisco|-122.42,37.77,16|2011-05-11T23:02:19Z|Rain|+12.8|1013.4|81.0                          |
Montreal|-73.59,45.51,35|2028-04-17T16:30:19Z|Rain|+5.9|1005.9|73.0                                 |
Darwin|130.84,-12.46,37|2014-10-02T11:11:53Z|Sunny|+28.1|1002.4|18.0                                |
Tignes|6.92,45.5,3747|2045-02-18T07:39:56Z|Sunny|+14.0|1026.3|45.0                                  |
Sydney|151.21,-33.87,19|2046-03-21T08:44:32Z|Sunny|+18.8|1016.5|84.0                                |
Juneau|-134.42,58.3,17|2029-09-04T22:02:01Z|Snow|+4.3|1020.9|92.0                                   |
Marseille|5.38,43.3,12|2033-09-25T13:39:32Z|Sunny|+12.2|1003.9|59.0                                 |
Lyon|4.85,45.75,213|2048-06-18T12:51:45Z|Rain|+26.1|1006.8|86.0                                     |
Toulouse|1.44,43.6,150|2004-03-13T13:03:36Z|Rain|+12.3|1020.9|84.0                                  |
Paris|2.35,48.85,35|2014-03-10T14:11:37Z|Sunny|+14.3|1044.0|36.0                                    |
San Fransisco|-122.42,37.77,16|2028-07-20T19:31:30Z|Sunny|+14.0|1016.6|66.0                         |
Montreal|-73.59,45.51,35|2047-11-26T03:56:40Z|Rain|+2.5|1008.0|77.0                                 |
Darwin|130.84,-12.46,37|2011-10-20T14:15:21Z|Sunny|+24.2|1005.2|19.0                                |
Tignes|6.92,45.5,3747|2000-02-25T16:14:38Z|Sunny|+16.2|1018.5|68.0                                  |
Sydney|151.21,-33.87,19|2010-01-11T19:58:33Z|Sunny|+19.7|995.6|85.0                                 |
Juneau|-134.42,58.3,17|2018-05-29T11:22:58Z|Rain|-4.9|992.6|86.0                                    |
Marseille|5.38,43.3,12|2037-07-27T06:02:51Z|Rain|+17.0|991.4|78.0                                   |
Lyon|4.85,45.75,213|2039-04-08T03:45:12Z|Rain|+9.4|1000.4|76.0                                      |
Toulouse|1.44,43.6,150|2018-04-28T17:39:10Z|Sunny|+12.7|1017.9|53.0                                 |
Paris|2.35,48.85,35|2045-08-31T08:48:34Z|Sunny|+14.9|1006.3|51.0                                    |
San Fransisco|-122.42,37.77,16|2010-02-11T12:35:36Z|Sunny|+16.4|1006.1|88.0                         |
Montreal|-73.59,45.51,35|2000-12-23T07:19:03Z|Rain|+0.2|1011.0|70.0                                 |
Darwin|130.84,-12.46,37|2046-02-16T10:54:14Z|Sunny|+32.0|1030.2|28.0                                |
Tignes|6.92,45.5,3747|2038-11-03T03:13:40Z|Rain|+14.4|1030.8|74.0                                   |
Sydney|151.21,-33.87,19|2027-10-11T00:23:49Z|Sunny|+5.4|1022.8|51.0                                 |
Juneau|-134.42,58.3,17|2028-09-13T22:30:34Z|Snow|+4.9|996.4|90.0                                    |
Marseille|5.38,43.3,12|2026-06-06T16:46:23Z|Sunny|+22.3|1011.8|68.0                                 |
Lyon|4.85,45.75,213|2039-11-10T20:21:30Z|Rain|+9.0|986.6|91.0                                       |
Toulouse|1.44,43.6,150|2013-11-12T12:24:57Z|Sunny|+9.6|1028.0|70.0                                  |
Paris|2.35,48.85,35|2029-02-23T23:40:15Z|Sunny|+18.3|1037.7|57.0                                    |
San Fransisco|-122.42,37.77,16|2041-12-09T13:17:16Z|Rain|+11.9|1009.5|87.0                          |
Montreal|-73.59,45.51,35|2029-01-11T13:56:13Z|Snow|+4.6|1012.6|92.0                                 |
Darwin|130.84,-12.46,37|2019-02-09T12:38:45Z|Sunny|+33.0|1003.5|13.0                                |
Tignes|6.92,45.5,3747|2044-03-18T15:33:09Z|Rain|+13.4|1018.0|89.0                                   |
Sydney|151.21,-33.87,19|2028-01-26T08:42:39Z|Sunny|+18.1|998.4|79.0                                 |
Juneau|-134.42,58.3,17|2037-03-01T21:54:49Z|Rain|+6.1|1025.0|73.0                                   |
Marseille|5.38,43.3,12|2037-05-03T18:51:45Z|Rain|+9.2|1010.0|72.0                                   |
Lyon|4.85,45.75,213|2020-10-08T22:23:24Z|Sunny|+9.7|991.3|46.0                                      |
Toulouse|1.44,43.6,150|2017-01-13T13:29:14Z|Sunny|+9.3|998.2|81.0                                   |
Paris|2.35,48.85,35|2026-02-03T13:08:26Z|Rain|+8.1|1006.2|70.0                                      |
San Fransisco|-122.42,37.77,16|2019-12-03T16:51:43Z|Sunny|+12.6|1009.1|50.0                         |
Montreal|-73.59,45.51,35|2008-01-06T23:48:34Z|Rain|+12.6|997.8|66.0                                 |
Darwin|130.84,-12.46,37|2039-12-24T19:35:15Z|Sunny|+30.7|1025.6|12.0                                |
Tignes|6.92,45.5,3747|2028-08-24T14:00:58Z|Sunny|+24.1|1023.3|76.0                                  |
Sydney|151.21,-33.87,19|2047-10-04T20:51:07Z|Sunny|+14.7|977.0|52.0                                 |
Juneau|-134.42,58.3,17|2035-11-16T07:52:21Z|Sunny|-4.0|1004.0|61.0                                  |
Marseille|5.38,43.3,12|2045-12-02T07:41:40Z|Rain|+10.2|999.9|83.0                                   |
Lyon|4.85,45.75,213|2017-09-12T16:15:04Z|Sunny|+17.4|1018.0|74.0                                    |
Toulouse|1.44,43.6,150|2041-01-10T23:23:47Z|Sunny|+13.1|1021.4|60.0                                 |
Paris|2.35,48.85,35|2018-12-09T14:22:30Z|Rain|+14.2|1001.3|76.0                                     |
San Fransisco|-122.42,37.77,16|2046-11-15T20:42:51Z|Rain|+5.8|999.0|77.0                            |
Montreal|-73.59,45.51,35|2018-05-30T02:47:12Z|Sunny|+4.4|1027.1|73.0                                |
Darwin|130.84,-12.46,37|2015-06-03T21:27:30Z|Sunny|+16.8|995.7|23.0                                 |
Tignes|6.92,45.5,3747|2049-10-14T15:29:56Z|Sunny|+20.2|1040.8|69.0                                  |
Sydney|151.21,-33.87,19|2022-06-04T02:47:36Z|Rain|+11.2|999.2|94.0                                  |
Juneau|-134.42,58.3,17|2023-12-28T03:32:03Z|Snow|-2.5|992.2|91.0                                    |
Marseille|5.38,43.3,12|2036-09-02T01:35:05Z|Sunny|+28.7|1032.0|64.0                                 |
Lyon|4.85,45.75,213|2044-12-18T01:25:58Z|Sunny|+12.6|993.2|60.0                                     |
Toulouse|1.44,43.6,150|2000-03-04T10:24:23Z|Rain|+16.0|1009.6|91.0                                  |
Paris|2.35,48.85,35|2012-11-24T18:46:05Z|Rain|+9.7|1033.4|82.0                                      |
San Fransisco|-122.42,37.77,16|2020-06-25T08:57:41Z|Sunny|+24.8|1048.1|44.0                         |
Montreal|-73.59,45.51,35|2038-04-20T06:12:36Z|Rain|+8.1|1011.0|88.0                                 |
Darwin|130.84,-12.46,37|2049-10-16T12:47:09Z|Sunny|+12.9|998.5|25.0                                 |
Tignes|6.92,45.5,3747|2038-11-06T10:24:01Z|Rain|+9.1|1034.5|63.0                                    |
Sydney|151.21,-33.87,19|2024-08-28T02:39:34Z|Rain|+16.9|1013.3|77.0                                 |
Juneau|-134.42,58.3,17|2013-09-27T05:41:01Z|Sunny|+5.4|1032.8|72.0                                  |
Marseille|5.38,43.3,12|2006-04-13T16:00:15Z|Sunny|+7.0|1020.1|63.0                                  |
Lyon|4.85,45.75,213|2033-07-07T17:43:59Z|Sunny|+21.3|1037.4|67.0                                    |
Toulouse|1.44,43.6,150|2022-01-28T15:24:41Z|Snow|+2.9|1009.0|92.0                                   |
Paris|2.35,48.85,35|2013-12-13T14:55:35Z|Rain|+17.5|1029.5|75.0                                     |
San Fransisco|-122.42,37.77,16|2023-03-04T08:24:06Z|Rain|+11.9|1009.1|52.0                          |
Montreal|-73.59,45.51,35|2049-02-22T22:28:15Z|Sunny|+7.3|1017.4|59.0                                |
Darwin|130.84,-12.46,37|2034-04-12T00:48:10Z|Sunny|+31.0|984.4|19.0                                 |
Tignes|6.92,45.5,3747|2013-03-17T08:26:21Z|Rain|+13.5|998.2|85.0                                    |
Sydney|151.21,-33.87,19|2025-03-27T09:12:41Z|Sunny|+20.8|1015.0|48.0                                |
Juneau|-134.42,58.3,17|2030-10-07T06:33:29Z|Rain|+5.0|1009.5|80.0                                   |
Marseille|5.38,43.3,12|2019-12-05T15:21:31Z|Sunny|+21.4|1018.9|94.0                                 |
Lyon|4.85,45.75,213|2020-12-31T01:44:15Z|Rain|+10.9|1006.0|72.0                                     |
Toulouse|1.44,43.6,150|2011-12-18T17:43:14Z|Sunny|+10.7|1022.9|31.0                                 |
Paris|2.35,48.85,35|2036-10-12T13:36:06Z|Sunny|+12.8|1023.9|54.0                                    |
San Fransisco|-122.42,37.77,16|2044-07-11T22:08:04Z|Sunny|+23.1|1035.0|52.0                         |
Montreal|-73.59,45.51,35|2015-05-02T00:24:17Z|Rain|+13.8|996.9|90.0                                 |
Darwin|130.84,-12.46,37|2032-08-24T04:36:11Z|Sunny|+25.0|1052.7|12.0                                |
Tignes|6.92,45.5,3747|2006-06-25T17:57:00Z|Sunny|+23.2|986.4|48.0                                   |
Sydney|151.21,-33.87,19|2033-10-16T00:16:36Z|Rain|+10.3|1005.0|73.0                                 |
Juneau|-134.42,58.3,17|2013-03-12T08:00:51Z|Rain|+9.6|1025.5|90.0                                   |
Marseille|5.38,43.3,12|2049-01-13T03:38:11Z|Sunny|+10.1|1033.2|55.0                                 |
Lyon|4.85,45.75,213|2047-06-09T13:55:20Z|Sunny|+19.8|1023.7|66.0                                    |
Toulouse|1.44,43.6,150|2048-01-20T13:17:48Z|Sunny|+14.1|1019.0|60.0                                 |
Paris|2.35,48.85,35|2002-07-21T08:21:17Z|Sunny|+17.1|1012.9|63.0                                    |
San Fransisco|-122.42,37.77,16|2009-04-14T10:56:44Z|Sunny|+12.4|1005.9|43.0                         |
Montreal|-73.59,45.51,35|2018-10-17T20:11:04Z|Rain|+10.6|1041.9|73.0                                |
Darwin|130.84,-12.46,37|2005-12-08T04:39:49Z|Sunny|+34.5|1005.1|12.0                                |
Tignes|6.92,45.5,3747|2004-10-28T13:36:26Z|Rain|+18.5|995.1|72.0                                    |
Sydney|151.21,-33.87,19|2032-09-28T22:47:35Z|Rain|+9.6|966.2|83.0                                   |
Juneau|-134.42,58.3,17|2037-08-02T23:49:34Z|Snow|-0.6|1012.5|93.0                                   |
Marseille|5.38,43.3,12|2006-09-20T14:21:27Z|Sunny|+21.0|978.3|35.0                                  |
Lyon|4.85,45.75,213|2036-05-15T01:34:39Z|Rain|+18.8|1035.3|65.0                                     |
Toulouse|1.44,43.6,150|2005-12-16T13:38:17Z|Sunny|+14.8|1016.3|71.0                                 |
Paris|2.35,48.85,35|2031-10-11T16:52:20Z|Rain|+9.7|1027.0|82.0                                      |
San Fransisco|-122.42,37.77,16|2010-11-10T01:20:19Z|Sunny|+13.3|1025.7|36.0                         |
